node_id_start,node_id_end,rel_type,link,status,start_date,end_date,sourceID
12107236,10090596,officer_of,shareholder of,,27-NOV-2000,,Panama Papers
12025473,10090758,officer_of,shareholder of,,05-JUL-2000,,Panama Papers
12206661,10090758,officer_of,shareholder of,,05-JUL-2000,,Panama Papers
12157289,10090758,officer_of,shareholder of,,05-JUL-2000,,Panama Papers
12164844,10019007,officer_of,shareholder of,,09-OCT-2007,,Panama Papers
12124132,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12124130,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12118233,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12104454,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12127409,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12129942,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12124131,10021518,officer_of,shareholder of,,13-MAR-2008,,Panama Papers
12200480,10025455,officer_of,shareholder of,,17-JAN-2013,,Panama Papers
12200480,10034210,officer_of,shareholder of,,17-JAN-2013,,Panama Papers
12200480,10025199,officer_of,shareholder of,,17-JAN-2013,,Panama Papers
12163089,10033609,officer_of,shareholder of,,18-OCT-2013,,Panama Papers
12200480,10033609,officer_of,shareholder of,,17-JAN-2013,18-OCT-2013,Panama Papers
12030716,10023594,officer_of,shareholder of,,09-JAN-2013,,Panama Papers
12097415,10029624,officer_of,shareholder of,,25-JAN-2013,,Panama Papers
12064578,10087222,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12064577,10087222,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12099867,10087222,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12099168,10087222,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12099168,10090905,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12099169,10090905,officer_of,shareholder of,,05-SEP-2001,,Panama Papers
12109050,10090592,officer_of,shareholder of,,27-NOV-2000,,Panama Papers
12112028,10126784,officer_of,shareholder of,,29-APR-2004,23-AUG-2006,Panama Papers
12101666,10126784,officer_of,shareholder of,,23-AUG-2006,,Panama Papers
12097742,10186860,officer_of,shareholder of,,26-MAR-2013,,Panama Papers
12116070,10155216,officer_of,shareholder of,,21-JAN-2013,,Panama Papers
12200480,10030299,officer_of,shareholder of,,17-JAN-2013,,Panama Papers
12200480,10030308,officer_of,shareholder of,,17-JAN-2013,,Panama Papers
12209832,10190271,officer_of,shareholder of,,21-NOV-2012,,Panama Papers
12158785,10007264,officer_of,shareholder of,,16-NOV-1989,,Panama Papers
12158786,10007264,officer_of,shareholder of,,16-NOV-1989,,Panama Papers
12158787,10007264,officer_of,shareholder of,,16-NOV-1989,,Panama Papers
12155432,10007264,officer_of,shareholder of,,16-NOV-1989,,Panama Papers
56074808,55069655,officer_of,judicial representative of,,,,Paradise Papers - Malta corporate registry
56074808,55069655,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56074815,55053622,officer_of,secretary of,,,,Paradise Papers - Malta corporate registry
56007286,55050229,officer_of,secretary of,,,,Paradise Papers - Malta corporate registry
56103268,55063568,officer_of,secretary of,,,,Paradise Papers - Malta corporate registry
56103935,55053622,officer_of,judicial representative of,,,,Paradise Papers - Malta corporate registry
56096612,55081021,officer_of,local representative of,,,,Paradise Papers - Malta corporate registry
56103263,55050229,officer_of,judicial representative of,,,,Paradise Papers - Malta corporate registry
56007286,58021864,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56103263,55050229,officer_of,legal representative of,,,,Paradise Papers - Malta corporate registry
56103935,55053622,officer_of,legal representative of,,,,Paradise Papers - Malta corporate registry
56103263,55050229,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56103934,55081021,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56103934,55081021,officer_of,legal representative of,,,,Paradise Papers - Malta corporate registry
56103935,55053622,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56074808,55069655,officer_of,legal representative of,,,,Paradise Papers - Malta corporate registry
56103934,55081021,officer_of,judicial representative of,,,,Paradise Papers - Malta corporate registry
56043606,55063568,officer_of,legal representative of,,,,Paradise Papers - Malta corporate registry
56074808,55069655,officer_of,secretary of,,,,Paradise Papers - Malta corporate registry
56007286,55050229,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56043606,55063568,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56043606,55063568,officer_of,judicial representative of,,,,Paradise Papers - Malta corporate registry
56043606,55063568,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56063272,55063568,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56074815,55053622,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56103935,55053622,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56103263,55050229,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56103273,55069655,officer_of,shareholder of,,,,Paradise Papers - Malta corporate registry
56096612,58106241,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56063272,55063568,officer_of,director of,,,,Paradise Papers - Malta corporate registry
56103273,58126447,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56063272,58039242,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56043606,58130814,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
55053622,58133405,registered_address,registered office,,,,Paradise Papers - Malta corporate registry
55069655,58033494,registered_address,registered office,,,,Paradise Papers - Malta corporate registry
55063568,58052686,registered_address,registered office,,,,Paradise Papers - Malta corporate registry
56103263,58068390,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
55081021,58087527,registered_address,registered office,,,,Paradise Papers - Malta corporate registry
56103268,58039242,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56103934,58087553,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
55050229,58021533,registered_address,registered office,,,,Paradise Papers - Malta corporate registry
56103935,58106780,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56074808,58120666,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
56074815,58120884,registered_address,registered address,,,,Paradise Papers - Malta corporate registry
66000835,65001113,officer_of,director of,,21-Sep-2012,,Paradise Papers - Samoa corporate registry
66000835,65001113,officer_of,shareholder of,,21-Sep-2012,,Paradise Papers - Samoa corporate registry
66003741,65000389,officer_of,director of,,21-Jun-2013,,Paradise Papers - Samoa corporate registry
66004369,65403869,officer_of,director of,,30-Nov-2015,,Paradise Papers - Samoa corporate registry
66004373,65403869,officer_of,former director of,,09-Dec-2014,30-Nov-2015,Paradise Papers - Samoa corporate registry
66004456,65504570,officer_of,shareholder of,,27-Apr-2015,,Paradise Papers - Samoa corporate registry
66004457,65504570,officer_of,director of,,27-Apr-2015,,Paradise Papers - Samoa corporate registry
66004457,65504569,officer_of,director of,,28-Apr-2015,,Paradise Papers - Samoa corporate registry
66004458,65504570,officer_of,director of,,27-Apr-2015,,Paradise Papers - Samoa corporate registry
66004458,65504569,officer_of,director of,,28-Apr-2015,,Paradise Papers - Samoa corporate registry
66004459,65504570,officer_of,director of,,27-Apr-2015,,Paradise Papers - Samoa corporate registry
66004459,65504569,officer_of,director of,,28-Apr-2015,,Paradise Papers - Samoa corporate registry
66004684,65403869,officer_of,director of,,09-Dec-2014,,Paradise Papers - Samoa corporate registry
66004701,65403869,officer_of,director of,,09-Dec-2014,,Paradise Papers - Samoa corporate registry
66004702,65000389,officer_of,director of,,21-Jun-2014,,Paradise Papers - Samoa corporate registry
66004732,65000389,officer_of,former director of,,02-Nov-1995,21-Jun-2013,Paradise Papers - Samoa corporate registry
66004887,65403869,officer_of,director of,,30-Nov-2015,,Paradise Papers - Samoa corporate registry
66004937,65403869,officer_of,director of,,09-Dec-2014,,Paradise Papers - Samoa corporate registry
66005011,65403869,officer_of,director of,,09-Dec-2014,,Paradise Papers - Samoa corporate registry
66005022,65000389,officer_of,director of,,21-Jun-2014,,Paradise Papers - Samoa corporate registry
66005049,65000389,officer_of,director of,,21-Jun-2013,,Paradise Papers - Samoa corporate registry
66005153,65001113,officer_of,director of,,16-Nov-2016,,Paradise Papers - Samoa corporate registry
66005153,65001113,officer_of,shareholder of,,16-Nov-2016,,Paradise Papers - Samoa corporate registry
66005161,65001113,officer_of,former director of,,21-Sep-2012,10-Jan-2014,Paradise Papers - Samoa corporate registry
66005161,65001113,officer_of,former shareholder of,,21-Sep-2012,10-Jan-2014,Paradise Papers - Samoa corporate registry
66005326,65000389,officer_of,former director of,,02-Nov-1995,21-Jun-2013,Paradise Papers - Samoa corporate registry
66005397,65403869,officer_of,director of,,09-Dec-2014,,Paradise Papers - Samoa corporate registry
66005400,65000389,officer_of,former director of,,02-Nov-1995,21-Jun-2013,Paradise Papers - Samoa corporate registry
66005401,65000389,officer_of,former shareholder of,,02-Nov-1995,21-Jun-2013,Paradise Papers - Samoa corporate registry
66005403,65000389,officer_of,former director of,,21-Jun-2013,21-Jun-2014,Paradise Papers - Samoa corporate registry
66005552,65000389,officer_of,shareholder of,,02-Nov-1995,,Paradise Papers - Samoa corporate registry
66005573,65403869,officer_of,former director of,,09-Dec-2014,30-Nov-2015,Paradise Papers - Samoa corporate registry
66005575,65000389,officer_of,director of,,21-Jun-2013,,Paradise Papers - Samoa corporate registry
66000835,68000129,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66003741,68000489,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004369,68000762,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004373,68000764,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004456,68000809,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004457,68000809,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004458,68000809,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004459,68000809,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004684,68000955,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004701,68000970,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004702,68000971,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004732,68000990,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004887,68001089,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66004937,68001129,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005011,68001189,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005022,68001196,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005049,68001221,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005153,68001309,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005161,68001317,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005326,68001458,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005397,68001520,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005400,68001523,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
66005401,68001523,registered_address,registered address,,,,Paradise Papers - Samoa corporate registry
